"","DexNum","PokemonName","PokeApiName","Complexity","Realism","Artificiality","Fantasy","Humanoid","Cuteness","Coolness","Beauty","Popularity","RatingCount","Generation","Region","Order","PopularitySD","MeanDesignSD","Type1","Type2","TypeID1","TypeID2","GimmickFactor"
"789",647,"Resolute Keldeo","keldeo-resolute",3.5608,1.9122,2.2905,4.2838,1.4865,3.7297,3.7905,3.8176,3.6419,148,"5","Unova",5,1.17410192899253,0.893587181055342,"Water","Fighting",11,2,0
"790",647,"standard Keldeo","keldeo-ordinary",2.7959,1.9864,1.8095,3.9728,1.3537,3.6395,3.4354,3.4558,3.415,147,"5","Unova",5,1.15965944693116,0.924808736139372,"Water","Fighting",11,2,0
"791",648,"Pirouette Meloetta","meloetta-pirouette",3.1149,1.9054,2.8851,3.8784,4.5946,3.8919,3.2162,4.1081,3.4662,148,"5","Unova",5,1.1053649302046,0.981446836631389,"Normal","Fighting",1,2,0
"792",648,"Aria Meloetta","meloetta-aria",2.9257,1.8514,2.8514,4.0946,4.5946,4.1216,3.2703,4.3514,3.7432,148,"5","Unova",5,0.966476056537228,0.862897412830843,"Normal","Psychic",1,14,0
"793",649,"Genesect","genesect",4.2721,2.8367,4.6463,4.2313,3.381,1.9728,4.3469,2.9184,3.8231,147,"5","Unova",5,1.08609442137299,0.90511730941595,"Bug","Steel",7,9,0
"794",650,"Chespin","chespin",2.1216,1.6622,1.6959,2.9122,2.8176,4.1689,2.9595,3.1622,3.723,148,"6","Kalos",6,1.13792690798583,0.926723294274899,"Grass","No 2nd Type",12,19,0
"795",651,"Quilladin","quilladin",2.5338,1.4189,2.0405,3.0405,2.9392,2.75,2.0405,2,2.4527,148,"6","Kalos",6,1.27898393195168,1.00191553255001,"Grass","No 2nd Type",12,19,0
"796",652,"Chesnaught","chesnaught",3.8243,2.3311,2.3514,3.7095,3.973,2.3581,3.7027,2.5608,3.4324,148,"6","Kalos",6,1.2033857762645,0.905240491348203,"Grass","Fighting",12,2,0
"797",653,"Fennekin","fennekin",2.0135,2.2365,1.4527,2.5,1.3378,4.4662,3.2365,4.0811,3.8784,148,"6","Kalos",6,0.999360642945099,0.871711325760479,"Fire","No 2nd Type",10,19,0
"798",654,"Braixen","braixen",3.1554,2.1824,1.8514,3.9595,4.2905,3.8514,3.5608,3.9797,3.6757,148,"6","Kalos",6,1.20928958492957,0.917147928247286,"Fire","No 2nd Type",10,19,0
"799",655,"Delphox","delphox",3.7027,2.5135,2.0473,4.2973,4.5203,3.2297,3.4122,3.6081,3.4595,148,"6","Kalos",6,1.2213106516427,0.951213365112401,"Fire","Psychic",10,14,0
"800",656,"Froakie","froakie",2.1419,1.9392,1.4797,2.4797,1.9595,4.0338,3.5,3.3176,3.8243,148,"6","Kalos",6,0.963637647892274,0.93349746670129,"Water","No 2nd Type",11,19,0
"801",657,"Frogadier","frogadier",2.8776,2.2789,1.6735,3.0476,3.0204,2.8503,3.8027,3.0544,3.8095,147,"6","Kalos",6,0.949997016345715,0.83817815066672,"Water","No 2nd Type",11,19,0
"802",658,"Ash Greninja","greninja-ash",4.0946,2.0676,2.5,4.1554,4.2703,2.223,4.0473,2.9932,3.2703,148,"6","Kalos",6,1.39784870713359,0.969564053196774,"Water","Dark",11,17,0
"803",658,"standard Greninja","greninja",3.9527,2.4189,2.0203,3.8378,4.0676,2.3986,4.4257,3.4122,3.9932,148,"6","Kalos",6,1.1653593670393,0.959520878883872,"Water","Dark",11,17,0
"804",659,"Bunnelby","bunnelby",1.9257,2.0068,1.3514,1.6014,1.6486,3.8581,2.5,2.973,3.3514,148,"6","Kalos",6,1.03887195101527,0.885852790215873,"Normal","No 2nd Type",1,19,0
"805",660,"Diggersby","diggersby",2.5743,1.7703,1.6892,2.4595,3.2635,1.6757,2.0338,1.6081,2.2432,148,"6","Kalos",6,1.14856915464193,0.956835126491845,"Normal","Ground",1,5,0
"806",661,"Fletchling","fletchling",1.5338,2.6216,1.3716,1.5878,1.1892,4.2297,3.0473,3.75,3.8851,148,"6","Kalos",6,0.955239100170869,0.926718662533175,"Normal","Flying",1,3,0
"807",662,"Fletchinder","fletchinder",2.4662,3.723,1.4257,1.9595,1.2297,3.5,3.9865,3.777,4.0338,148,"6","Kalos",6,0.82540359121201,0.899836624099905,"Fire","Flying",10,3,0
"808",663,"Talonflame","talonflame",3.2095,3.6959,1.5811,2.7365,1.3108,2.723,4.3514,3.7027,4.0878,148,"6","Kalos",6,0.943892558977251,0.919014554987533,"Fire","Flying",10,3,0
"809",667,"Litleo","litleo",1.6014,1.9459,1.3243,1.7635,1.2365,4.1216,2.7568,3.1689,3.3649,148,"6","Kalos",6,1.07504518640227,0.887140162489401,"Fire","Normal",10,1,0
"810",668,"Female Pyroar","pyroar",2.3581,3.0743,1.3851,2.1757,1.2365,2.6824,3.3716,3.2297,3.0338,148,"6","Kalos",6,1.0424473578033,0.901718000903531,"Fire","Normal",10,1,0
"811",668,"Male Pyroar","pyroar",2.4527,3.0405,1.4122,2.3176,1.2365,2.4797,3.5,3.2432,3.1757,148,"6","Kalos",6,1.18957303387469,0.97449796931156,"Fire","Normal",10,1,0
"812",672,"Skiddo","skiddo",2.0676,2.3986,1.2905,2.1419,1.1959,4.4392,2.8514,3.6284,3.8986,148,"6","Kalos",6,0.931202820126517,0.847384041238635,"Grass","No 2nd Type",12,19,0
"813",673,"Gogoat","gogoat",2.8784,3.6554,1.3649,2.5405,1.1689,3.1081,3.7027,3.3784,3.8446,148,"6","Kalos",6,0.905783503142653,0.908224255787731,"Grass","No 2nd Type",12,19,0
"814",674,"Pancham","pancham",1.8851,1.8986,1.3986,1.9932,3.1689,4.1892,3.6554,3.3446,3.8986,148,"6","Kalos",6,0.920780110388666,0.838581540773078,"Fighting","No 2nd Type",2,19,0
"815",675,"Pangoro","pangoro",2.723,2.4932,1.4392,2.6554,3.8919,2.223,4.2905,2.8986,3.8108,148,"6","Kalos",6,1.06130561708497,0.896705294664113,"Fighting","Dark",2,17,0
"816",677,"Espurr","espurr",1.7703,1.8108,1.8649,3.0811,3.1824,4.2027,2.8784,3.4932,3.777,148,"6","Kalos",6,1.07062084757842,0.954161796127062,"Psychic","No 2nd Type",14,19,0
"817",678,"Female Meowstic","meowstic-female",2.7162,2.027,1.973,3.4932,3.4595,3.8243,3.3986,3.8784,3.6554,148,"6","Kalos",6,1.06043926994013,0.926923771786461,"Psychic","No 2nd Type",14,19,0
"818",678,"Male Meowstic","meowstic-male",2.5068,1.9865,1.9189,3.527,3.4122,4.1959,3.5676,4.0608,3.7568,148,"6","Kalos",6,1.06302488861066,0.899049887248014,"Psychic","No 2nd Type",14,19,0
"819",679,"Honedge","honedge",3.0203,2.9189,4.7162,4.1486,1.2432,2.2162,3.9324,3.0878,3.777,148,"6","Kalos",6,1.06429107191408,0.939212190590995,"Steel","Ghost",9,8,0
"820",680,"Doublade","doublade",3.6622,2.8108,4.75,4.3378,1.2027,1.8919,4.0405,3.0405,3.7027,148,"6","Kalos",6,1.09677924273661,0.927951101583206,"Steel","Ghost",9,8,0
"821",681,"Aegislash","aegislash-shield",3.7905,2.8581,4.7635,4.3446,1.6689,1.8243,4.4054,3.4189,4.0878,148,"6","Kalos",6,1.03928934954699,0.917274452105404,"Steel","Ghost",9,8,0
"822",682,"Spritzee","spritzee",1.8851,1.5068,2.4122,3.6081,1.4662,3.8514,2.1351,3.6014,3.2568,148,"6","Kalos",6,1.09000736820979,0.930930270608127,"Fairy","No 2nd Type",18,19,0
"823",683,"Aromatisse","aromatisse",3.1757,1.7568,2.3851,4.0541,3.5203,2.7568,2.0068,2.5878,2.6554,148,"6","Kalos",6,1.23962089800938,1.02514124137404,"Fairy","No 2nd Type",18,19,0
"824",684,"Swirlix","swirlix",1.4797,1.3243,3.5608,3.9459,1.3108,4.2703,2.2297,3.5203,3.3108,148,"6","Kalos",6,1.16161206339684,0.946737210584589,"Fairy","No 2nd Type",18,19,0
"825",685,"Slurpuff","slurpuff",2.3986,1.2905,3.4122,4.0405,2.7905,3.5135,2.0068,2.723,2.8919,148,"6","Kalos",6,1.25275445241371,1.05912193593184,"Fairy","No 2nd Type",18,19,0
"826",686,"Inkay","inkay",2.2449,1.9388,1.7483,3.0544,1.4354,4.2449,2.8844,3.3537,3.7619,147,"6","Kalos",6,0.920908552657796,0.926131546113794,"Dark","Psychic",17,14,0
"827",687,"Malamar","malamar",3.8446,2.2838,2.0338,4.0608,2.7905,1.75,3.9189,2.5473,3.5878,148,"6","Kalos",6,1.12062394573625,0.931743206358935,"Dark","Psychic",17,14,0
"828",688,"Binacle","binacle",2.7162,1.8041,2.1014,3.25,1.6351,1.8851,2,1.6014,2.4527,148,"6","Kalos",6,1.2210676512428,1.03709758616227,"Rock","Water",6,11,0
"829",689,"Barbaracle","barbaracle",4.1149,2.1689,2.6622,3.9797,4.0135,1.3378,3.1081,1.6622,2.723,148,"6","Kalos",6,1.35975427999777,0.993074146789408,"Rock","Water",6,11,0
"830",690,"Skrelp","skrelp",2.6757,2.5676,1.6216,2.6486,1.3514,3.1284,2.973,2.3919,3.527,148,"6","Kalos",6,1.04264441572759,0.978951310861212,"Poison","Water",4,11,0
"831",691,"Dragalge","dragalge",4.0338,3.4865,1.6622,3.4595,1.4054,2.0811,4.0946,3.0811,3.9662,148,"6","Kalos",6,0.989236263833358,0.972973387177795,"Poison","Dragon",4,16,0
"832",692,"Clauncher","clauncher",2.2297,2.8851,1.473,1.8446,1.1284,3.1149,3.4122,2.9527,3.6622,148,"6","Kalos",6,0.976439021594601,0.897044132601593,"Water","No 2nd Type",11,19,0
"833",693,"Clawitzer","clawitzer",3.9932,2.8446,1.9054,3.3311,1.2297,2.0068,4.3514,2.8514,3.8919,148,"6","Kalos",6,1.11582677585638,0.932015225123319,"Water","No 2nd Type",11,19,0
"834",694,"Helioptile","helioptile",1.8108,1.723,1.8108,2.5878,1.5405,4.2162,3.0068,3.3378,3.6554,148,"6","Kalos",6,0.963613959360015,0.890452995014217,"Electric","Normal",13,1,0
"835",695,"Heliolisk","heliolisk",2.8108,2.4797,1.7162,2.6351,2.5068,3.2838,3.5338,3.1554,3.777,148,"6","Kalos",6,0.992001429992607,0.890471509235274,"Electric","Normal",13,1,0
"836",696,"Tyrunt","tyrunt",2.5878,2.4662,1.6351,2.7095,1.3041,3.7162,3.9595,2.8851,3.9595,148,"6","Kalos",6,0.936341200071352,0.893216002786825,"Rock","Dragon",6,16,0
"837",697,"Tyrantrum","tyrantrum",3.9392,3.5135,1.7095,3.277,1.4459,1.8311,4.4595,2.9865,4.0541,148,"6","Kalos",6,1.11974770193873,1.00149732814862,"Rock","Dragon",6,16,0
"838",698,"Amaura","amaura",2.1088,1.8367,1.8503,3.6463,1.2177,4.4218,3.1769,4.2177,3.9932,147,"6","Kalos",6,0.929461834190671,0.837447832813438,"Rock","Ice",6,15,0
"839",699,"Aurorus","aurorus",3.1014,2.8446,1.7635,3.8784,1.2838,3.7432,3.7365,4.5743,4.0473,148,"6","Kalos",6,0.848961682669686,0.828611141987572,"Rock","Ice",6,15,0
"840",700,"Sylveon","sylveon",3.2297,1.9122,2.1959,4.2703,1.4865,4.5743,3.5068,4.5878,4.1959,148,"6","Kalos",6,0.997691821180835,0.905279925364817,"Fairy","No 2nd Type",18,19,0
"841",701,"Hawlucha","hawlucha",3.2432,2.0608,2.0405,3.4595,3.8243,2.5946,3.8851,2.9392,3.5608,148,"6","Kalos",6,1.18678734719018,0.92343178265884,"Fighting","Flying",2,3,0
"842",702,"Dedenne","dedenne",1.8446,1.8243,1.6419,2.5676,1.3851,4.5405,2.7095,3.6351,3.6419,148,"6","Kalos",6,1.03329788969744,0.887353077869415,"Electric","Fairy",13,18,0
"843",703,"Carbink","carbink",2.6081,2.2703,3.3716,4.2297,1.2905,4.1554,2.7568,3.7838,3.6622,148,"6","Kalos",6,1.00675675570749,0.965554952927309,"Rock","Fairy",6,18,0
"844",704,"Goomy","goomy",1.3851,1.4392,2.0743,3.6014,1.1486,4.4459,3.0203,3.25,4.0811,148,"6","Kalos",6,1.06867886052798,0.921488824054953,"Dragon","No 2nd Type",16,19,0
"845",705,"Hisuian Sliggoo","sliggoo-hisui",2.2381,1.7619,1.9796,3.4218,1.3673,3.7279,2.8639,2.9116,3.5782,147,"8","Hisui",9,1.11223969708992,0.963485606099505,"Steel","Dragon",9,16,0
"846",705,"standard Sliggoo","sliggoo",2.2635,1.5743,1.8041,3.6486,1.4459,3.7838,2.7095,2.8919,3.4392,148,"6","Kalos",6,1.07317633718506,0.905407380534045,"Dragon","No 2nd Type",16,19,0
"847",706,"Hisuian Goodra","goodra-hisui",2.9865,1.9932,2.0878,4.0608,2.6014,3.5743,3.3986,3.1486,3.7365,148,"8","Hisui",9,1.25397468877472,1.01443564733124,"Steel","Dragon",9,16,0
"848",706,"standard Goodra","goodra",2.6419,1.5676,2.1081,4.277,2.6959,4.0743,3.5473,3.3851,4.0676,148,"6","Kalos",6,1.0310199762277,0.992539476717337,"Dragon","No 2nd Type",16,19,0
"849",707,"Klefki","klefki",2.3041,2.2432,4.7365,3.5811,1.1757,3.4054,2.5135,3.0541,3.2838,148,"6","Kalos",6,1.25762829414081,1.12971358759822,"Steel","Fairy",9,18,0
"850",708,"Phantump","phantump",1.9459,1.6486,2.2838,4.3581,2.4324,4.5,3.6419,3.5,4.2095,148,"6","Kalos",6,0.837204668632395,0.842911705643145,"Ghost","Grass",8,12,0
"851",709,"Trevenant","trevenant",3.7635,2.8041,1.9189,4.3446,2.5608,1.777,4.3986,2.8649,4.2905,148,"6","Kalos",6,0.92000358143152,0.939421303303986,"Ghost","Grass",8,12,0
"852",710,"Pumpkaboo","pumpkaboo-average",2.102,1.7619,2.3197,3.9592,1.3946,4.381,3.2041,3.4898,4.0748,147,"6","Kalos",6,0.94104035187976,0.904846481735338,"Ghost","Grass",8,12,0
"853",711,"Gourgeist","gourgeist-average",2.3851,1.6284,2.4054,4.1014,2.7095,3.6486,3.1689,3.5135,3.4595,148,"6","Kalos",6,1.01594303401149,0.975800711516521,"Ghost","Grass",8,12,0
"854",712,"Bergmite","bergmite",2.027,2.0068,2.8581,3.5068,1.2432,3.8919,2.9595,2.9797,3.6014,148,"6","Kalos",6,1.02495790859433,0.994223971082613,"Ice","No 2nd Type",15,19,0
"855",713,"Hisuian Avalugg","avalugg-hisui",3.7635,3.1284,2.9797,3.6622,1.25,1.7162,3.4797,2.1622,3.0743,148,"8","Hisui",9,1.13741822087221,0.995950576911712,"Ice","Rock",15,6,0
"856",713,"standard Avalugg","avalugg",3.1633,3.1361,3.1565,3.6939,1.1769,1.8571,3.6122,2.5306,3.4626,147,"6","Kalos",6,1.10823822215936,1.01073060296488,"Ice","No 2nd Type",15,19,0
"857",714,"Noibat","noibat",3.0338,2.3716,1.6824,3.0811,1.6757,4.4595,3.8378,3.6014,4.2568,148,"6","Kalos",6,0.797984129267277,0.908915750783421,"Flying","Dragon",3,16,0
"858",715,"Noivern","noivern",4.0272,3.0068,1.8367,4.2245,1.966,2.6259,4.5918,3.381,4.3265,147,"6","Kalos",6,0.866325929664944,0.89764280603422,"Flying","Dragon",3,16,0
"859",717,"Yveltal","yveltal",4.5068,2.7027,2.5,4.7027,1.3581,2.0068,4.6216,3.5676,4.2297,148,"6","Kalos",6,0.98017231382641,0.938402740300842,"Dark","Flying",17,3,0
"860",718,"10% Zygarde","zygarde-10",3.0878,2.8176,3.2432,3.7095,1.2297,2.9459,4.0473,3.2703,3.8176,148,"6","Kalos",6,1.05930345652329,0.962713688384454,"Dragon","Ground",16,5,0
"861",718,"Complete Zygarde","zygarde-complete",4.8311,2.5068,4.2432,4.7027,4.3108,1.5405,4.2162,2.9324,3.5541,148,"6","Kalos",6,1.31568917052192,0.913269176583426,"Dragon","Ground",16,5,0
"862",718,"50% Zygarde","zygarde-50",4.2095,2.3986,3.5135,4.6149,1.1554,2.2432,4.2635,3.2027,4.0203,148,"6","Kalos",6,1.01999991833468,0.898093765450799,"Dragon","Ground",16,5,0
"863",719,"Mega Diancie","diancie-mega",4.5743,2.2703,3.8041,4.75,3.8311,3.9392,3.527,4.4865,3.6081,148,"6","Kalos",6,1.08200973627492,0.862945144301581,"Rock","Fairy",6,18,1
"864",719,"standard Diancie","diancie",3.9527,2.3514,3.6149,4.6081,3.7905,4.0946,3.4054,4.3446,3.7162,148,"6","Kalos",6,1.00027388506471,0.895139466883353,"Rock","Fairy",6,18,0
"865",720,"Hoopa Unbound","hoopa-unbound",4.777,2.4527,3.4122,4.8041,4.1892,1.4189,3.9257,2.1554,3.3716,148,"6","Kalos",6,1.34707092353967,0.934334326016829,"Psychic","Dark",14,17,0
"866",720,"Hoopa Confined","hoopa",3.483,1.3333,3.483,4.6599,3.4898,3.3333,3.3469,2.8571,3.4014,147,"6","Kalos",6,1.13485210727302,0.867019935989619,"Psychic","Ghost",14,8,0
"867",721,"Volcanion","volcanion",4.3986,2.3378,4.2568,4.3851,1.4797,1.4932,3.4257,2.1892,2.8041,148,"6","Kalos",6,1.21175985369384,0.872753146002723,"Fire","Water",10,11,0
"868",722,"Rowlet","rowlet",1.4626,2.1293,1.449,2.0476,1.3401,4.6054,3.4966,3.9252,4.4218,147,"7","Alola",7,0.975378315356866,0.915520961890699,"Grass","Flying",12,3,0
"869",723,"Dartrix","dartrix",2.7905,2.4932,1.6689,2.6757,2.277,3.4189,3.3851,3.2973,3.5135,148,"7","Alola",7,1.09967124378697,1.00535930759607,"Grass","Flying",12,3,0
"870",724,"Hisuian Decidueye","decidueye-hisui",4.0608,2.5946,1.8784,3.8041,3.8446,2.4459,4.2635,3.3514,3.9459,148,"8","Alola",7,1.08293759511617,0.877819286630756,"Grass","Fighting",12,2,0
"871",724,"standard Decidueye","decidueye",3.7635,2.6486,1.8243,3.8851,3.5878,2.9595,4.6014,3.8108,4.3851,148,"7","Alola",7,0.873975451512571,0.87839460320438,"Grass","Ghost",12,8,0
"872",725,"Litten","litten",1.9527,2.3581,1.4189,2.2635,1.25,4.473,3.9324,3.8041,4.223,148,"7","Alola",7,0.899105756533514,0.771776603213856,"Fire","No 2nd Type",10,19,0
"873",726,"Torracat","torracat",2.6959,2.6284,1.5338,2.473,1.3378,3.6351,3.8176,3.2365,3.7568,148,"7","Alola",7,1.05664961093647,0.908717148966125,"Fire","No 2nd Type",10,19,0
"874",727,"Incineroar","incineroar",3.6149,1.9257,2.1757,3.7703,4.6689,1.9662,3.8378,2.6554,3.2568,148,"7","Alola",7,1.3557056820147,0.95684532220513,"Fire","Dark",10,17,0
"875",728,"Popplio","popplio",1.8784,1.7432,1.6757,2.5946,1.4932,4.4122,2.8581,3.5743,3.9459,148,"7","Alola",7,1.00932759337782,0.905810568437041,"Water","No 2nd Type",11,19,0
"876",729,"Brionne","brionne",2.9595,1.6824,2,3.4932,2.2162,3.7973,2.4392,3.3986,3.2095,148,"7","Alola",7,1.25339203751572,1.04391494623981,"Water","No 2nd Type",11,19,0
"877",730,"Primarina","primarina",3.8163,2.2041,2.0204,4.3673,3.4014,3.9184,3.2653,4.3605,3.7143,147,"7","Alola",7,1.23992538726586,1.05022899691521,"Water","Fairy",11,18,0
"878",731,"Pikipek","pikipek",1.7027,2.5203,1.2635,1.5068,1.1757,4.3243,2.9797,3.7095,3.7838,148,"7","Alola",7,0.801523385207401,0.792212039037928,"Normal","Flying",1,3,0
"879",732,"Trumbeak","trumbeak",2.1216,3.027,1.2703,1.5608,1.2905,2.9257,3.0608,3.0338,3.1959,148,"7","Alola",7,0.963234863615081,0.88279054706985,"Normal","Flying",1,3,0
"880",733,"Toucannon","toucannon",2.3041,3.4122,1.3581,1.7703,1.3446,2.4932,3.5068,3.0743,3.4257,148,"7","Alola",7,1.04681767570341,0.993085568135926,"Normal","Flying",1,3,0
"881",734,"Yungoos","yungoos",1.5811,2.5676,1.3176,1.4122,1.2635,2.777,2.4122,2.3716,2.8378,148,"7","Alola",7,1.02702702702703,0.931387406687513,"Normal","No 2nd Type",1,19,0
"882",735,"Gumshoos","gumshoos",2.2432,2.4257,1.6216,1.8311,3.2973,1.6554,2.4324,1.8108,2.5135,148,"7","Alola",7,1.10579851597183,0.959229932706652,"Normal","No 2nd Type",1,19,0
"883",736,"Grubbin","grubbin",2.0068,2.2365,1.6216,2.0473,1.1959,3.6216,2.8649,2.6486,3.5473,148,"7","Alola",7,1.10486919526311,0.909816204983458,"Bug","No 2nd Type",7,19,0
"884",737,"Charjabug","charjabug",1.8581,1.75,3.0946,3.0338,1.1081,3.1554,2.8311,2.4797,3.3784,148,"7","Alola",7,1.25958704840336,1.00238422460422,"Bug","Electric",7,13,0
"885",738,"Vikavolt","vikavolt",3.8041,2.8108,2.9797,3.4257,1.1689,1.9459,4.3986,2.9189,4.0946,148,"7","Alola",7,1.07387803070723,0.936915746612715,"Bug","Electric",7,13,0
"886",739,"Crabrawler","crabrawler",2.75,1.8041,1.7635,2.5,1.8176,2.1149,2.9932,2.1014,3.1216,148,"7","Alola",7,1.21869117546412,0.969577219970909,"Fighting","No 2nd Type",2,19,0
"887",740,"Crabominable","crabominable",3.8912,1.619,2.0612,3.5986,1.8707,1.4354,2.1224,1.3469,2.2721,147,"7","Alola",7,1.22089419181552,0.991689880158501,"Fighting","Ice",2,15,0
"888",741,"Pa’u Style Oricorio","oricorio-pau",2.7703,2.0473,2.0338,3.3108,3.3041,3.2635,2.4122,3.5068,3.1014,148,"7","Alola",7,1.04454739238132,0.969515477125096,"Psychic","Flying",14,3,0
"889",741,"Pom-Pom Style Oricorio","oricorio-pom-pom",2.6689,1.9392,1.973,3.1689,2.9797,3.8176,2.777,3.6486,3.4459,148,"7","Alola",7,0.995148934825117,0.907395198948174,"Electric","Flying",13,3,0
"890",741,"Sensu Style Oricorio","oricorio-sensu",2.9662,2.4257,1.7838,3.2905,2.4392,3.6081,3.5878,4.3243,3.9054,148,"7","Alola",7,0.953923886687194,0.952981023103793,"Ghost","Flying",8,3,0
"891",741,"Baile Style Oricorio","oricorio-baile",2.9189,2.4797,1.6959,2.8176,2.5541,3.277,3.3176,3.9797,3.5405,148,"7","Alola",7,1.01594303401149,0.939651066893497,"Fire","Flying",10,3,0
"892",742,"Cutiefly","cutiefly",1.6959,1.8581,1.4932,2.7635,1.1824,4.5473,2.3986,4.1081,3.9189,148,"7","Alola",7,1.14589004756593,0.95940614617399,"Bug","Fairy",7,18,0
"893",743,"Ribombee","ribombee",2.6735,1.7007,1.7075,3.6599,2.9048,4.5442,2.8912,4.2585,3.9388,147,"7","Alola",7,1.09559718624241,0.962643051170072,"Bug","Fairy",7,18,0
"894",744,"Rockruff","rockruff",2.0811,2.5068,1.5203,1.8514,1.2162,4.5878,3.8243,3.8581,4.2297,148,"7","Alola",7,0.901159872688065,0.890024315680214,"Rock","No 2nd Type",6,19,0
"895",745,"Dusk Lycanroc","lycanroc-dusk",3.4054,3.3514,1.7027,2.7095,1.2703,3.3176,4.4459,3.7703,4.0473,148,"7","Alola",7,1.00225731348049,0.910475155066309,"Rock","No 2nd Type",6,19,0
"896",745,"Midnight Lycanroc","lycanroc-midnight",3.3986,2.1622,1.9189,3.7297,3.6351,2.3986,4.3243,3.1486,3.8716,148,"7","Alola",7,1.15828627725319,0.939410171224451,"Rock","No 2nd Type",6,19,0
"897",745,"Midday Lycanroc","lycanroc-midday",2.7095,3.3919,1.473,2.0676,1.2095,3.4662,4.3446,3.7973,4.2365,148,"7","Alola",7,0.864944041983833,0.829118329395677,"Rock","No 2nd Type",6,19,0
"898",746,"Wishiwashi School","wishiwashi-school",4.0338,2.5338,1.6622,3.5338,1.1081,1.9865,4.1757,2.9054,3.8581,148,"7","Alola",7,1.04629420139854,0.907819697465216,"Water","No 2nd Type",11,19,0
"899",746,"Solo Wishiwashi","wishiwashi-solo",1.6216,2.0203,1.3176,1.6689,1.1554,3.8919,2.2635,3.027,3.5811,148,"7","Alola",7,1.00682477550018,0.933662737653523,"Water","No 2nd Type",11,19,0
"900",747,"Mareanie","mareanie",2.9797,2.0878,1.7635,3.2297,2.0811,3.3446,3.1216,2.5608,3.5676,148,"7","Alola",7,1.03571288942412,1.02029949247311,"Poison","Water",4,11,0
"901",748,"Toxapex","toxapex",3.5918,2.1633,1.9864,3.3673,1.5102,2.4558,3.4762,2.4082,3.4218,147,"7","Alola",7,1.17180696599371,0.975611440167305,"Poison","Water",4,11,0
"902",749,"Mudbray","mudbray",1.8176,2.5,1.3108,1.4865,1.1419,3.7905,2.6622,2.8784,3.5946,148,"7","Alola",7,1.00717036861615,0.909350331284654,"Ground","No 2nd Type",5,19,0
"903",750,"Mudsdale","mudsdale",3.1014,3.5203,1.4797,1.9662,1.1689,2.6284,3.8176,3.1216,3.8446,148,"7","Alola",7,1.03135202419379,0.919801008408082,"Ground","No 2nd Type",5,19,0
"904",751,"Dewpider","dewpider",2.8514,1.9122,2.2297,3.3514,1.4527,3.2095,3.0338,2.5608,3.3378,148,"7","Alola",7,1.21674162825131,1.00664031525873,"Water","Bug",11,7,0
"905",752,"Araquanid","araquanid",3.8986,2.7297,2.0946,3.5405,1.1486,1.8108,4.0338,2.6554,3.7095,148,"7","Alola",7,1.22061890802442,0.924541876252693,"Water","Bug",11,7,0
"906",753,"Fomantis","fomantis",2.1081,1.8041,1.6622,3.2568,2.3446,4.3514,2.7095,3.8784,3.6486,148,"7","Alola",7,0.964679367436473,0.880332193395723,"Grass","No 2nd Type",12,19,0
"907",754,"Lurantis","lurantis",3.8986,2.2297,1.9122,3.6486,3.9054,4.0608,3.6757,4.3784,3.9932,148,"7","Alola",7,1.06857205565653,0.89860284601538,"Grass","No 2nd Type",12,19,0
"908",755,"Morelull","morelull",1.8581,1.973,1.4797,3.4459,1.3378,4.2905,2.723,3.7973,3.7095,148,"7","Alola",7,1.01511135308757,0.939899292302496,"Grass","Fairy",12,18,0
"909",756,"Shiinotic","shiinotic",2.5878,1.8581,1.5811,4.0068,3.1959,2.75,2.5811,2.7095,3.1081,148,"7","Alola",7,1.28903936018963,1.04085813007097,"Grass","Fairy",12,18,0
"910",757,"Salandit","salandit",2.3446,2.4459,1.5946,2.7027,1.3716,3.4662,3.7703,2.9932,3.9595,148,"7","Alola",7,0.981998178229659,0.914468883877007,"Poison","Fire",4,10,0
"911",758,"Salazzle","salazzle",3.2838,2.5743,1.6689,3.4392,3.8986,2.6824,3.9122,3.8919,3.6959,148,"7","Alola",7,1.20617097855594,0.981391256408552,"Poison","Fire",4,10,0
"912",759,"Stufful","stufful",1.7432,1.5338,2.3176,2.4932,1.5541,4.4595,2.75,3.5405,3.7027,148,"7","Alola",7,1.10170482826496,0.951542605071147,"Normal","Fighting",1,2,0
"913",760,"Bewear","bewear",1.7095,1.4865,2.2297,2.6216,3.4662,4.1351,3.3041,3.3581,3.7162,148,"7","Alola",7,1.19707154237952,0.989530037694374,"Normal","Fighting",1,2,0
"914",761,"Bounsweet","bounsweet",1.4527,1.5676,1.4257,2.8851,1.5878,4.6149,2.2703,3.8514,3.8243,148,"7","Alola",7,0.998080700145495,0.883443673986597,"Grass","No 2nd Type",12,19,0
